,X,Y,time
7421,13.038755,-11.698743,125779660.0
7422,12.918207,-11.710027,125796610.0
7423,12.940672,-11.713045,125813560.0
7424,12.94738,-11.714452,125830510.0
7425,12.958966,-11.707713,125847460.0
7426,12.94738,-11.714452,125864410.0
7427,13.038755,-11.698743,125881350.0
7428,12.887037,-11.656441,125898300.0
7429,12.872403,-11.636832,125915256.0
7430,12.882782,-11.618478,125932200.0
7431,12.882782,-11.618478,125949150.0
7432,12.875416,-11.61703,125966104.0
7433,12.859402,-11.61019,125983050.0
7434,12.81982,-11.58622,126000000.0
7435,12.766391,-11.538271,126016950.0
7436,12.745946,-11.524875,126033896.0
7437,12.736443,-11.526952,126050850.0
7438,12.735605,-11.5111065,126067790.0
7439,12.711128,-11.474892,126084744.0
7440,12.778954,-11.492668,126101700.0
7441,12.61796,-11.393828,126118640.0
7442,12.719814,-11.441626,126135590.0
7443,12.7321,-11.447474,126152540.0
7444,12.609976,-11.341625,126169490.0
7445,12.599377,-11.316735,126186440.0
7446,12.576059,-11.244686,126203390.0
7447,12.572901,-11.179948,126220340.0
7448,12.598253,-11.278944,126237290.0
7449,12.583775,-11.262303,126254240.0
7450,12.581572,-11.256987,126271180.0
7451,12.56897,-11.232801,126288136.0
7452,12.544977,-11.188403,126305090.0
7453,12.527548,-11.121731,126322030.0
7454,12.492481,-11.095511,126338984.0
7455,12.500748,-11.020348,126355940.0
7456,12.547895,-10.963478,126372880.0
7457,12.520481,-10.963597,126389830.0
7458,12.453001,-10.876633,126406776.0
7459,12.486359,-10.926922,126423730.0
7460,12.476403,-10.912773,126440680.0
7461,12.474281,-10.912953,126457624.0
7462,12.51174,-10.929473,126474580.0
7463,12.509893,-10.948594,126491530.0
7464,12.514589,-10.942749,126508470.0
7465,12.5094595,-10.946293,126525420.0
7466,12.512058,-10.945495,126542370.0
7467,12.506716,-10.904489,126559320.0
7468,inf,-inf,126576270.0
7469,inf,-inf,126593220.0
7470,12.459466,-10.651963,126610170.0
7471,12.470337,-10.64499,126627120.0
7472,12.456945,-10.640228,126644060.0
7473,12.4578495,-10.620581,126661016.0
7474,12.444803,-10.542986,126677970.0
7475,12.438759,-10.582494,126694910.0
7476,12.447767,-10.503307,126711864.0
7477,12.447152,-10.450595,126728820.0
7478,12.465589,-10.437201,126745760.0
7479,12.503372,-10.425485,126762710.0
7480,12.563673,-10.3341255,126779660.0
7481,12.587202,-10.321248,126796610.0
7482,12.671908,-10.297306,126813560.0
7483,12.579985,-10.274593,126830510.0
7484,12.742342,-10.277567,126847460.0
7485,12.606794,-10.248981,126864410.0
7486,12.607627,-10.252594,126881350.0
7487,12.808668,-10.258516,126898300.0
7488,12.746851,-10.247116,126915256.0
7489,12.924751,-10.28392,126932200.0
7490,12.96779,-10.314049,126949150.0
7491,12.976618,-10.312132,126966104.0
7492,13.011772,-10.343988,126983050.0
7493,13.018948,-10.337154,127000000.0
7494,13.071638,-10.408737,127016950.0
7495,13.090007,-10.461243,127033896.0
7496,13.1055565,-10.47965,127050850.0
7497,13.118141,-10.505251,127067790.0
7498,13.128616,-10.504272,127084744.0
7499,13.15373,-10.549665,127101700.0
7500,13.140522,-10.644731,127118640.0
7501,13.164843,-10.585443,127135590.0
7502,13.163485,-10.61009,127152540.0
7503,13.179734,-10.634642,127169490.0
7504,13.102457,-10.770302,127186440.0
7505,13.115257,-10.762263,127203390.0
7506,13.20377,-10.683181,127220340.0
7507,13.177949,-10.7085705,127237290.0
7508,13.171203,-10.742407,127254240.0
7509,13.055646,-10.907806,127271180.0
7510,13.002774,-10.927849,127288136.0
7511,12.992449,-10.951955,127305090.0
7512,12.979542,-10.969732,127322030.0
7513,12.968479,-10.959881,127338984.0
7514,12.96357,-10.966679,127355940.0
7515,12.948973,-10.992063,127372880.0
7516,12.8680935,-11.062269,127389830.0
7517,12.863102,-11.098547,127406776.0
7518,12.824784,-11.101708,127423730.0
7519,12.937101,-11.044197,127440680.0
7520,12.821986,-11.117693,127457624.0
7521,12.908339,-11.08479,127474580.0
7522,12.836983,-11.130046,127491530.0
7523,inf,-inf,127508470.0
7524,12.748425,-11.204826,127525420.0
7525,12.643739,-11.257215,127542370.0
7526,12.643164,-11.255927,127559320.0
7527,12.631783,-11.31819,127576270.0
7528,12.558559,-11.368847,127593220.0
7529,12.525419,-11.363763,127610170.0
7530,12.644222,-11.261824,127627120.0
7531,12.669745,-11.204525,127644060.0
7532,12.634848,-11.2805,127661016.0
7533,12.624878,-11.313351,127677970.0
7534,12.6154995,-11.359891,127694910.0
7535,12.60471,-11.376238,127711864.0
7536,12.607078,-11.350655,127728820.0
7537,12.637663,-11.317166,127745760.0
7538,12.6424885,-11.323053,127762710.0
7539,12.64385,-11.307054,127779660.0
7540,12.665644,-11.325605,127796610.0
7541,12.708052,-11.373463,127813560.0
7542,12.734131,-11.399977,127830510.0
7543,12.757568,-11.423414,127847460.0
7544,12.759707,-11.416579,127864410.0
7545,12.781448,-11.416786,127881350.0
7546,12.781448,-11.416786,127898300.0
7547,12.667404,-11.383099,127915256.0
7548,12.786434,-11.420072,127932200.0
7549,12.688282,-11.399968,127949150.0
7550,12.686132,-11.405275,127966104.0
7551,12.78817,-11.420361,127983050.0
7552,12.791191,-11.422044,128000000.0
7553,12.791191,-11.422044,128016950.0
7554,12.791191,-11.422044,128033896.0
7555,12.724254,-11.409066,128050850.0
7556,12.724254,-11.409066,128067790.0
7557,12.724254,-11.409066,128084744.0
7558,12.794784,-11.4224615,128101700.0
7559,12.738657,-11.410342,128118640.0
7560,12.738657,-11.410342,128135590.0
7561,12.798542,-11.4220085,128152540.0
7562,12.798542,-11.4220085,128169490.0
7563,12.794821,-11.421972,128186440.0
7564,12.910965,-11.426282,128203390.0
7565,12.90126,-11.418519,128220340.0
7566,12.78454,-11.414345,128237290.0
7567,12.902067,-11.40188,128254240.0
7568,12.904972,-11.429905,128271180.0
7569,12.913347,-11.415543,128288136.0
7570,12.904972,-11.429905,128305090.0
7571,12.904972,-11.429905,128322030.0
7572,12.913347,-11.415543,128338984.0
7573,12.913347,-11.415543,128355940.0
7574,12.912481,-11.415726,128372880.0
7575,12.840972,-11.414604,128389830.0
7576,12.840972,-11.414604,128406776.0
7577,12.825094,-11.4116535,128423730.0
7578,inf,-inf,128440680.0
7579,inf,-inf,128457624.0
7580,inf,-inf,128474580.0
7581,12.891618,-11.394035,128491530.0
7582,inf,-inf,128508470.0
7583,inf,-inf,128525420.0
7584,inf,-inf,128542370.0
7585,inf,-inf,128559320.0
7586,inf,-inf,128576270.0
7587,inf,-inf,128593220.0
7588,inf,-inf,128610170.0
7589,inf,-inf,128627120.0
7590,inf,-inf,128644060.0
7591,inf,-inf,128661016.0
7592,inf,-inf,128677970.0
7593,inf,-inf,128694910.0
7594,inf,-inf,128711864.0
7595,inf,-inf,128728820.0
7596,inf,-inf,128745760.0
7597,inf,-inf,128762710.0
7598,inf,-inf,128779660.0
7599,inf,-inf,128796610.0
7600,13.006476,-11.372834,128813560.0
7601,12.951733,-11.347206,128830510.0
7602,12.951733,-11.347206,128847460.0
7603,13.022284,-11.379263,128864410.0
7604,12.949503,-11.341947,128881350.0
7605,12.940634,-11.341601,128898300.0
7606,12.935592,-11.3417845,128915256.0
7607,13.0279455,-11.370571,128932200.0
7608,13.0222645,-11.370089,128949150.0
7609,13.0279455,-11.370571,128966104.0
7610,12.940066,-11.346069,128983050.0
7611,13.04048,-11.381195,129000000.0
7612,12.953455,-11.328636,129016950.0
7613,13.045584,-11.370337,129033896.0
7614,13.04183,-11.369743,129050850.0
7615,13.024452,-11.341301,129067790.0
7616,13.043595,-11.363597,129084744.0
7617,13.041072,-11.336523,129101700.0
7618,13.041072,-11.336523,129118640.0
7619,13.041072,-11.336523,129135590.0
7620,13.045149,-11.334295,129152540.0
7621,13.045149,-11.334295,129169490.0
7622,13.043358,-11.336305,129186440.0
7623,13.061094,-11.341978,129203390.0
7624,13.061094,-11.341978,129220340.0
7625,13.061094,-11.341978,129237290.0
7626,13.0634575,-11.336119,129254240.0
7627,13.026022,-11.310122,129271180.0
7628,13.027751,-11.312892,129288136.0
7629,13.039945,-11.310284,129305090.0
7630,13.061422,-11.317019,129322030.0
7631,13.061422,-11.317019,129338984.0
7632,13.06094,-11.319782,129355940.0
7633,13.0582485,-11.317739,129372880.0
7634,13.066987,-11.312109,129389830.0
7635,12.938108,-11.301448,129406776.0
7636,13.062931,-11.311881,129423730.0
7637,13.062931,-11.311881,129440680.0
7638,13.062931,-11.311881,129457624.0
7639,13.0655365,-11.309234,129474580.0
7640,13.0663185,-11.310346,129491530.0
7641,13.071101,-11.3123,129508470.0
7642,12.952673,-11.295192,129525420.0
7643,12.952539,-11.2990055,129542370.0
7644,12.952673,-11.295192,129559320.0
7645,13.088387,-11.31698,129576270.0
7646,12.953545,-11.294072,129593220.0
7647,13.091014,-11.316904,129610170.0
7648,13.088078,-11.31074,129627120.0
7649,13.0903225,-11.316002,129644060.0
7650,13.086559,-11.312558,129661016.0
7651,13.086559,-11.312558,129677970.0
7652,13.086559,-11.312558,129694910.0
7653,13.065849,-11.292826,129711864.0
7654,12.958955,-11.277374,129728820.0
7655,13.065849,-11.292826,129745760.0
7656,12.958298,-11.282746,129762710.0
7657,13.089039,-11.293849,129779660.0
7658,13.1085,-11.299059,129796610.0
7659,13.106224,-11.296037,129813560.0
7660,13.108091,-11.2980385,129830510.0
7661,13.105795,-11.301713,129847460.0
7662,13.105795,-11.301713,129864410.0
7663,13.106343,-11.289432,129881350.0
7664,12.977716,-11.268545,129898300.0
7665,12.979961,-11.263743,129915256.0
7666,13.112283,-11.292498,129932200.0
7667,13.114451,-11.293467,129949150.0
7668,13.114451,-11.293467,129966104.0
7669,13.109645,-11.294244,129983050.0
7670,13.110383,-11.295259,130000000.0
7671,13.112706,-11.284162,130016950.0
7672,13.114595,-11.270338,130033896.0
7673,13.109267,-11.2736635,130050850.0
7674,13.109267,-11.2736635,130067790.0
7675,13.11458,-11.270184,130084744.0
7676,13.116569,-11.26671,130101700.0
7677,13.114075,-11.266546,130118640.0
7678,13.116569,-11.26671,130135590.0
7679,12.986597,-11.258953,130152540.0
7680,12.986597,-11.258953,130169490.0
7681,13.133237,-11.268856,130186440.0
7682,13.133237,-11.268856,130203390.0
7683,13.002594,-11.252731,130220340.0
7684,13.005173,-11.259309,130237290.0
7685,13.01578,-11.25464,130254240.0
7686,13.01784,-11.24456,130271180.0
7687,13.01578,-11.25464,130288136.0
7688,13.017795,-11.245456,130305090.0
7689,13.017795,-11.245456,130322030.0
7690,13.017795,-11.245456,130338984.0
7691,13.017795,-11.245456,130355940.0
7692,13.011908,-11.243553,130372880.0
7693,13.011908,-11.243553,130389830.0
7694,13.00441,-11.239929,130406776.0
7695,12.99859,-11.242308,130423730.0
7696,13.135067,-11.256084,130440680.0
7697,13.147535,-11.270865,130457624.0
7698,13.001996,-11.233476,130474580.0
7699,13.155519,-11.266916,130491530.0
7700,13.154105,-11.273159,130508470.0
7701,13.158308,-11.269472,130525420.0
7702,13.15617,-11.271619,130542370.0
7703,13.133244,-11.241569,130559320.0
7704,13.133244,-11.241569,130576270.0
7705,13.133244,-11.241569,130593220.0
7706,13.013838,-11.235455,130610170.0
7707,13.013838,-11.235455,130627120.0
7708,13.153099,-11.249162,130644060.0
7709,13.153099,-11.249162,130661016.0
7710,13.017606,-11.223471,130677970.0
7711,13.153099,-11.249162,130694910.0
7712,13.157993,-11.246577,130711864.0
7713,13.157993,-11.246577,130728820.0
7714,13.016124,-11.226959,130745760.0
7715,13.016124,-11.226959,130762710.0
7716,13.016124,-11.226959,130779660.0
7717,13.159158,-11.245623,130796610.0
7718,13.174631,-11.251696,130813560.0
7719,13.174631,-11.251696,130830510.0
7720,13.0253105,-11.214344,130847460.0
7721,13.0253105,-11.214344,130864410.0
7722,13.174631,-11.251696,130881350.0
7723,13.032888,-11.215601,130898300.0
7724,13.029314,-11.215975,130915256.0
7725,13.0279455,-11.214497,130932200.0
7726,13.034183,-11.214614,130949150.0
7727,13.0279455,-11.214497,130966104.0
7728,13.178911,-11.25003,130983050.0
7729,13.040144,-11.211433,131000000.0
7730,13.156681,-11.218131,131016950.0
7731,13.156681,-11.218131,131033896.0
7732,13.16095,-11.219671,131050850.0
7733,13.033472,-11.212078,131067790.0
7734,13.033472,-11.212078,131084744.0
7735,13.047293,-11.214354,131101700.0
7736,13.047293,-11.214354,131118640.0
7737,13.047293,-11.214354,131135590.0
7738,13.047293,-11.214354,131152540.0
7739,13.190184,-11.243978,131169490.0
7740,13.037275,-11.212017,131186440.0
7741,13.051399,-11.209564,131203390.0
7742,13.2048,-11.241772,131220340.0
7743,13.208447,-11.243574,131237290.0
7744,13.05847,-11.212147,131254240.0
7745,13.060713,-11.212017,131271180.0
7746,13.05864,-11.209593,131288136.0
7747,13.060713,-11.212017,131305090.0
7748,13.05864,-11.209593,131322030.0
7749,13.05864,-11.209593,131338984.0
7750,13.05864,-11.209593,131355940.0
7751,13.05864,-11.209593,131372880.0
7752,13.2069435,-11.248095,131389830.0
7753,13.209019,-11.2420025,131406776.0
7754,13.2069435,-11.248095,131423730.0
7755,13.2069435,-11.248095,131440680.0
7756,13.210821,-11.241004,131457624.0
7757,13.208679,-11.242397,131474580.0
7758,13.208679,-11.242397,131491530.0
7759,13.202965,-11.220215,131508470.0
7760,13.223501,-11.244203,131525420.0
7761,13.223501,-11.244203,131542370.0
7762,13.223698,-11.240023,131559320.0
7763,13.223045,-11.240795,131576270.0
7764,13.224737,-11.242735,131593220.0
7765,13.201918,-11.206767,131610170.0
7766,13.221528,-11.206894,131627120.0
7767,13.0865555,-11.204282,131644060.0
7768,13.227438,-11.208752,131661016.0
7769,13.086521,-11.203161,131677970.0
7770,13.087958,-11.204464,131694910.0
7771,13.087492,-11.203516,131711864.0
7772,13.087958,-11.204464,131728820.0
7773,13.224904,-11.196829,131745760.0
7774,13.224904,-11.196829,131762710.0
7775,13.224904,-11.196829,131779660.0
7776,13.090542,-11.198732,131796610.0
7777,13.087156,-11.2056675,131813560.0
7778,13.232549,-11.21702,131830510.0
7779,13.228926,-11.2144,131847460.0
7780,13.228926,-11.2144,131864410.0
7781,13.0925865,-11.203397,131881350.0
7782,13.233557,-11.213606,131898300.0
7783,13.096616,-11.190813,131915256.0
7784,13.096616,-11.190813,131932200.0
7785,13.254509,-11.219006,131949150.0
7786,13.096616,-11.190813,131966104.0
7787,13.101457,-11.189262,131983050.0
7788,13.255322,-11.220137,132000000.0
7789,13.255699,-11.217331,132016950.0
7790,13.255699,-11.217331,132033896.0
7791,13.255699,-11.217331,132050850.0
7792,13.100973,-11.1959505,132067790.0
7793,13.100973,-11.1959505,132084744.0
7794,13.100973,-11.1959505,132101700.0
7795,13.100973,-11.1959505,132118640.0
7796,13.104603,-11.193477,132135590.0
7797,13.251812,-11.216066,132152540.0
7798,13.252832,-11.21307,132169490.0
7799,13.252832,-11.21307,132186440.0
7800,13.119499,-11.189438,132203390.0
7801,13.119499,-11.189438,132220340.0
7802,13.119499,-11.189438,132237290.0
7803,13.269402,-11.215037,132254240.0
7804,13.275112,-11.218334,132271180.0
7805,13.275112,-11.218334,132288136.0
7806,13.274405,-11.212112,132305090.0
7807,13.279137,-11.217331,132322030.0
7808,13.271865,-11.214235,132338984.0
7809,13.277285,-11.218034,132355940.0
7810,13.123236,-11.186363,132372880.0
7811,13.276892,-11.224114,132389830.0
7812,13.128952,-11.186155,132406776.0
7813,13.123236,-11.186363,132423730.0
7814,13.128952,-11.186155,132440680.0
7815,13.277175,-11.214043,132457624.0
7816,13.279331,-11.218565,132474580.0
7817,13.278698,-11.21249,132491530.0
7818,13.278698,-11.21249,132508470.0
7819,13.278698,-11.21249,132525420.0
7820,13.278698,-11.21249,132542370.0
7821,13.278698,-11.21249,132559320.0
7822,13.281272,-11.211489,132576270.0
7823,13.293598,-11.21271,132593220.0
7824,13.294504,-11.2102,132610170.0
7825,13.293358,-11.217358,132627120.0
7826,13.293358,-11.217358,132644060.0
7827,13.293358,-11.217358,132661016.0
7828,13.293358,-11.217358,132677970.0
7829,13.299334,-11.215728,132694910.0
7830,13.135846,-11.1859865,132711864.0
7831,13.144667,-11.181549,132728820.0
7832,13.301502,-11.199877,132745760.0
7833,13.295744,-11.188482,132762710.0
7834,13.295744,-11.188482,132779660.0
7835,13.295744,-11.188482,132796610.0
7836,13.301502,-11.199877,132813560.0
7837,13.300856,-11.196016,132830510.0
7838,13.300856,-11.196016,132847460.0
7839,13.29775,-11.185314,132864410.0
7840,13.3044405,-11.197263,132881350.0
7841,13.3044405,-11.197263,132898300.0
7842,13.3044405,-11.197263,132915256.0
7843,13.3044405,-11.197263,132932200.0
7844,13.29775,-11.185314,132949150.0
7845,13.29775,-11.185314,132966104.0
7846,13.29775,-11.185314,132983050.0
7847,13.157469,-11.18223,133000000.0
7848,13.157469,-11.18223,133016950.0
7849,13.157469,-11.18223,133033896.0
7850,13.29775,-11.185314,133050850.0
7851,13.29775,-11.185314,133067790.0
7852,13.29775,-11.185314,133084744.0
7853,13.320097,-11.19924,133101700.0
7854,13.161303,-11.178801,133118640.0
7855,13.319181,-11.188482,133135590.0
7856,13.319181,-11.188482,133152540.0
7857,13.321188,-11.185314,133169490.0
7858,13.319181,-11.188482,133186440.0
7859,13.321188,-11.185314,133203390.0
7860,13.319593,-11.1839,133220340.0
7861,13.323097,-11.193657,133237290.0
7862,13.181577,-11.18346,133254240.0
7863,13.319593,-11.1839,133271180.0
7864,13.318654,-11.173391,133288136.0
7865,13.319593,-11.1839,133305090.0
7866,13.180906,-11.18223,133322030.0
7867,13.316897,-11.185583,133338984.0
7868,13.316897,-11.185583,133355940.0
7869,13.318654,-11.173391,133372880.0
7870,13.181708,-11.181026,133389830.0
7871,13.181708,-11.181026,133406776.0
7872,13.191395,-11.178675,133423730.0
7873,13.181708,-11.181026,133440680.0
7874,13.194085,-11.176015,133457624.0
7875,13.190623,-11.177727,133474580.0
7876,13.344416,-11.19949,133491530.0
7877,13.346956,-11.201298,133508470.0
7878,13.346956,-11.201298,133525420.0
7879,13.205146,-11.181026,133542370.0
7880,13.205146,-11.181026,133559320.0
7881,13.205146,-11.181026,133576270.0
7882,13.203743,-11.180844,133593220.0
7883,13.341867,-11.178299,133610170.0
7884,13.347384,-11.198119,133627120.0
7885,13.344625,-11.185314,133644060.0
7886,13.349272,-11.199911,133661016.0
7887,13.205369,-11.179754,133677970.0
7888,13.205369,-11.179754,133694910.0
7889,13.342092,-11.173391,133711864.0
7890,13.342092,-11.173391,133728820.0
7891,13.349607,-11.196503,133745760.0
7892,13.344519,-11.183603,133762710.0
7893,13.34723,-11.198221,133779660.0
7894,13.344519,-11.183603,133796610.0
7895,13.209918,-11.173101,133813560.0
7896,13.21163,-11.174061,133830510.0
7897,13.213131,-11.174767,133847460.0
7898,13.372887,-11.193893,133864410.0
7899,13.213489,-11.167624,133881350.0
7900,13.372026,-11.19166,133898300.0
7901,13.2133,-11.174147,133915256.0
7902,13.371117,-11.187798,133932200.0
7903,13.220006,-11.173016,133949150.0
7904,13.217243,-11.174931,133966104.0
7905,13.373487,-11.195368,133983050.0
7906,13.365305,-11.178299,134000000.0
7907,13.375525,-11.193447,134016950.0
7908,13.365529,-11.173391,134033896.0
7909,13.365305,-11.178299,134050850.0
7910,13.371692,-11.197545,134067790.0
7911,13.229389,-11.172617,134084744.0
7912,13.37331,-11.1967535,134101700.0
7913,13.375211,-11.19489,134118640.0
7914,13.376704,-11.194375,134135590.0
7915,13.234154,-11.16893,134152540.0
7916,13.386386,-11.185686,134169490.0
7917,13.389755,-11.191254,134186440.0
7918,13.386386,-11.185686,134203390.0
7919,13.3923,-11.194897,134220340.0
7920,13.241594,-11.165264,134237280.0
7921,13.396324,-11.193893,134254240.0
7922,13.241598,-11.172513,134271180.0
7923,13.241598,-11.172513,134288130.0
7924,13.396324,-11.193893,134305090.0
7925,13.2434435,-11.173016,134322030.0
7926,13.240061,-11.165417,134338980.0
